Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
SPGI,S&P Global Inc.,410.53,USD,-1.9746895893027792,1534195,0.8165347603737821,121024235461.01518,USD,24.999238812059648,16.4217,USD,26.218823258137665,0.921680993314231,Commercial services,Strong buy
LOW,"Lowe's Companies, Inc.",215.81,USD,-1.2175584748478037,2955790,1.2925724846429425,121006198262.18777,USD,18.25247809465814,11.8236,USD,-2.0584653871323124,2.2199844372225,Retail trade,Buy
PDD,PDD Holdings Inc.,86.94,USD,2.5356763769312316,6850617,1.2374682848283434,120689787316,USD,9.476575614222492,9.1742,USD,-1.2018350599840537,0,Retail trade,Buy
CVS,CVS Health Corporation,94.01,USD,-3.2420749279538823,7298832,0.7810786067394327,120236005904.8804,USD,24.818501016394308,3.7879,USD,5.683276602868143,2.73775216138329,Retail trade,Buy
PGR,Progressive Corporation (The),203.84,USD,-2.748091603053431,2735620,1.2819313065852016,118506824056.30078,USD,10.219387959732082,19.9464,USD,12.29942911191433,6.63167938931298,Finance,Neutral
HDB,HDFC Bank Limited,23.15,USD,-0.9413778348309901,5931380,0.8823010531896316,117392554868.60165,USD,13.654594785891234,1.6954,USD,4.634944146145772,1.3723406076166,Finance,Strong buy
MDT,Medtronic plc.,90.6,USD,-0.7340856798509935,7830501,1.226736193771687,115972098835.52316,USD,24.314967392179486,3.7261,USD,3.002073255010367,3.1226032650378,Health technology,Buy
HWM,Howmet Aerospace Inc.,289.12,USD,-0.020748322843904238,1858198,0.8692941283848032,115301455419.11003,USD,62.35738164563788,4.6365,USD,35.486981677917065,0.165986582751228,Electronic technology,Buy
SNOW,Snowflake Inc.,330.11,USD,0.3617901009363972,3097374,0.6370688056540033,114416132686.10246,USD,,-3.5146,USD,16.45828381269312,0,Technology services,Strong buy
CM,Canadian Imperial Bank of Commerce,123.45,USD,-0.23436237271698082,1353487,1.6242464462142454,114390074381.20982,USD,16.634221692487873,7.42144732,USD,28.852264365883386,2.43362831858407,Finance,Buy
FTNT,"Fortinet, Inc.",155.85,USD,-2.5998375101556133,3834560,0.8053587812504702,114349264225.91745,USD,54.915433403805494,2.838,USD,13.261763179949714,0,Technology services,Neutral
BNS,Bank Nova Scotia Halifax Pfd 3,91.35,USD,-0.20755953681452036,971945,0.4393604033231268,112591989140.06064,USD,17.172259886639136,5.31962599,USD,53.813572502080554,3.4966136399433,Finance,Neutral
VRT,"Vertiv Holdings, LLC",292.43,USD,-0.47985298121425546,3575813,0.759173174716156,112582094910.29109,USD,66.16961578494818,4.4194,USD,111.13128224727693,0.0765722842363191,Electronic technology,Strong buy
BNY,The Bank of New York Mellon Corporation,164.27,USD,0.6309728007841222,2326054,0.9499215904078933,111457880535.42018,USD,19.12473513865928,8.5894,USD,31.18795246968262,1.35996079392306,Finance,Buy
ENB,Enbridge Inc,50.58,USD,-0.6482027106658776,3733416,0.5272010216477692,110471042976.11047,USD,27.601456361540876,1.8325120000000001,USD,-12.286920837801109,5.41707973374876,Industrial services,Buy
PBR,Petroleo Brasileiro S.A. Petrobras,18.25,USD,2.0693512304250614,19812230,1.2923890551312538,109494377010.10379,USD,4.615812635945167,3.9538,USD,86.33300344031292,5.37645413870246,Energy minerals,Buy
PBR.A,Petroleo Brasileiro S.A. Petrobras,16.34,USD,1.6801493466085848,7889302,1.0942891762548312,109494377010.10379,USD,4.13273306692296,3.9538,USD,86.33300344031292,5.97186060983199,Energy minerals,Buy
BP,BP p.l.c.,42.85,USD,0.7524100634845997,8913110,1.1752715733216355,109320500691.07199,USD,20.635685046954013,2.0765,USD,837.0487364620939,4.64801316717611,Energy minerals,Buy
NET,"Cloudflare, Inc.",307.01,USD,-2.777249984166186,3320060,0.636192278666191,109320032699.66063,USD,,-0.5828,USD,-72.17134416543573,0,Technology services,Buy
BYDDY,"BYD Co., Ltd.",11.44,USD,1.598579040852573,513088,0.5313986696598029,109276557338.98541,USD,27.096162955945047,0.4222,USD,-40.56869369369369,0.32794771474302,Producer manufacturing,Strong buy
PWR,"Quanta Services, Inc.",722.31,USD,5.3267811834699135,1434748,1.5865430442251078,108594534183.41318,USD,82.72840764623014,8.7311,USD,35.41417869938117,0.0627023243605821,Industrial services,Buy
ABNB,"Airbnb, Inc.",179.29,USD,-2.5915462349234,3942358,0.5962535236373921,107356286286.65402,USD,40.75235822252529,4.3995,USD,6.145049218297618,0,Consumer services,Buy
MO,"Altria Group, Inc.",63.96,USD,-2.648401826484021,13976864,1.4363335835560376,106796814658.08035,USD,13.468949396676985,4.7487,USD,-8.228814378200786,6.45357686453577,Consumer non-durables,Neutral
IBN,ICICI Bank Limited,29.4,USD,-1.1432414256893069,4809719,1.0704776919668888,106581118349.38283,USD,17.247448081661386,1.7046,USD,0.7030188456312282,0.712400806993948,Finance,Strong buy
SO,Southern Company (The),92.29,USD,-0.5495689655172317,4484403,0.7730813475527751,106167008185.78299,USD,22.268603416658625,4.1444,USD,7.0047248973690355,3.21120689655173,Utilities,Neutral
GD,General Dynamics Corporation,391.14,USD,-1.1723684875435814,725783,0.8895924681204536,105825738947.5408,USD,23.846801038885026,16.4022,USD,10.135098839707785,1.56147354590934,Electronic technology,Buy
ADP,"Automatic Data Processing, Inc.",266.06,USD,-2.5278429073856894,2289425,1.0488751516383215,105695725645.01276,USD,24.313481800985116,10.9429,USD,9.619738344719813,2.43259085580305,Technology services,Neutral
BN,Brookfield Corporation,42.75,USD,-2.508551881413914,4255064,0.8332922405346183,104817528420.05423,USD,81.48742863416777,0.5246208,USD,78.2519800695957,0.590483688245301,Finance,Strong buy
SNY,Sanofi,44.41,USD,1.578225068618476,1928305,0.6808102874782214,104765018247.15752,USD,22.8728883395138,1.9416,USD,-30.908832111593483,4.03663998170174,Health technology,Buy
TT,Trane Technologies plc,475.32,USD,-1.0162432319866714,606003,0.6514926956849681,104581419673.57184,USD,36.004999431882744,13.2015,USD,4.751362803208827,0.828821324448147,Producer manufacturing,Buy
APP,Applovin Corporation,311.98,USD,-1.0968805478062325,5974878,0.7291659636732717,104404417655.68723,USD,23.979646738712706,13.0102,USD,93.2791585577823,0,Technology services,Strong buy
ACN,Accenture plc,169.98,USD,-3.906382497597375,5041059,0.9010853330514339,104017924372.37424,USD,13.57472567841684,12.5218,USD,-0.3414327441164492,3.68590649556221,Technology services,Buy
CNQ,Canadian Natural Resources Limited,49.27,USD,2.7100271002710117,4695032,0.6859337997310486,101570110600.65096,USD,12.447230010056817,3.9583104,USD,36.93267598810558,3.65155850022587,Energy minerals,Buy
PNC,"PNC Financial Services Group, Inc. (The)",254.55,USD,-0.9417441724715009,1073743,0.8509523556297909,101551110294.19719,USD,14.000572013156303,18.1814,USD,24.22383164799126,2.76296843989571,Finance,Buy
SPOT,Spotify Technology S.A.,492.47,USD,-3.9682539682539724,1813708,0.8172236848105114,101390877170.7857,USD,30.661137986639027,16.0617,USD,285.97793958618695,0,Technology services,Buy
USB,U.S. Bancorp,64.87,USD,-0.8407214918984977,5602525,0.9735631137080325,101070798863.46132,USD,12.943453449858335,5.0118,USD,19.95117514719256,3.17945582390706,Finance,Buy
ADBE,Adobe Inc.,254.04,USD,-3.7800166654041325,3871095,0.89540642103757,100980895798.07333,USD,14.529938972426061,17.4839,USD,11.805369041681042,0,Technology services,Neutral
MPC,Marathon Petroleum Corporation,358.18,USD,0.7765460581846804,3043639,1.1568829223713608,100585808294.9136,USD,12.331686491883424,29.0455,USD,330.27183171616923,1.10010691576163,Energy minerals,Buy
MCK,McKesson Corporation,859.92,USD,-1.0448791714614547,1137251,1.019008878205048,100258384563.05594,USD,23.011094520174044,37.3698,USD,49.10940866650705,0.377445339470656,Distribution services,Strong buy
VLO,Valero Energy Corporation,347.19,USD,1.615593994204929,2161247,0.7469556740248834,99965538668.10464,USD,14.40192141766775,24.1072,USD,899.6350970310168,1.38437673778792,Energy minerals,Buy
ING,"ING Group, N.V.",35.63,USD,-0.1960784313725498,1616318,0.6823800482283605,99572791065.03,USD,13.257181128144069,2.6876,USD,,3.01338655462185,Finance,Buy
GSK,GSK plc,50.28,USD,1.5347334410339217,2814957,0.848605705961198,98535507455.121,USD,15.840710752654296,3.1741,USD,47.94910040085766,3.5655169628433,Health technology,Neutral
CEG,Constellation Energy Corporation,277.7735,USD,-0.1533069734004227,3076,0.001079283362864505,98417199087.28964,USD,27.05234709777951,10.268,USD,7.150310973828108,0.576495575221239,Utilities,Strong buy
FCX,"Freeport-McMoRan, Inc.",68.38,USD,2.842532711685969,9837433,0.8500868775262874,98194870489.73228,USD,33.7645664625716,2.0252,USD,53.400999848507794,0.902391337043164,Non-energy minerals,Buy
KKR,KKR & Co. Inc.,108.83,USD,-4.5434610999035225,7075575,1.1756458411049115,97689686367.67485,USD,34.69348720073958,3.1369,USD,50.4364089775561,0.657837031839312,Finance,Buy
EQNR,Equinor ASA,41.82,USD,2.5754231052244227,2885357,1.0493673334289104,97621623919.09872,USD,11.380830566592282,3.6746,USD,21.6956449743335,2.7924944812362,Energy minerals,Neutral
DUK,Duke Energy Corporation (Holding Company),123.58,USD,-0.2743705616526819,2896574,0.5112355188715568,96355597622.69688,USD,18.54052269931287,6.6654,USD,8.975868157739853,3.43770174306004,Utilities,Buy
CME,CME Group Inc.,267.88,USD,-0.7116382505559732,2150692,1.2625519659152555,96324084821.46121,USD,22.717674296327075,11.7917,USD,14.121324739175051,4.16975537435137,Finance,Buy
AEM,Agnico Eagle Mines Limited,188.78,USD,1.2442346884050162,2138020,0.6172022294129041,96179085675.57704,USD,16.588416347001203,11.380230399999999,USD,88.58597700083142,0.9078153370678,Non-energy minerals,Buy
PSX,Phillips 66,240.55,USD,2.97076323787509,3820902,1.345819590810335,95984478837.73875,USD,13.691807682894206,17.5689,USD,322.8171929149018,2.11463550361714,Energy minerals,Buy
BCS,Barclays PLC,27.8,USD,-1.208244491826581,2766643,0.9789815925942217,94831055219.571,USD,10.259059709203632,2.7098,USD,22.921297346337045,1.58839374555792,Finance,Buy
CSX,CSX Corporation,50.58,USD,0.8373205741626829,7751492,0.7691368190288113,93698177806.11246,USD,29.20997920997921,1.7316,USD,6.402851173651228,1.07655502392345,Transportation,Buy
JCI,Johnson Controls International plc,153.92,USD,0.18224420723769927,2280285,0.6851782908560817,93235733789.83807,USD,26.75706214689265,5.7525,USD,70.84942084942087,1.04139546992971,Producer manufacturing,Buy
MAR,Marriott International,356.57,USD,-0.042049786947755685,1313291,0.6212658981391319,92981438620.4083,USD,36.95715262950603,9.6482,USD,8.838426568298985,0.768109441578829,Consumer services,Buy
MMM,3M Company,180.21,USD,-1.3358883109772777,3873969,1.4980461246447,92938332780.50392,USD,31.997514204545457,5.632,USD,-21.668984700973585,1.65343553243909,Producer manufacturing,Buy
DASH,"DoorDash, Inc.",212.72,USD,-1.981384204220814,4447964,0.9411628986943141,92176666060.6495,USD,111.69922285234193,1.9044,USD,5.953043284744631,0,Transportation,Strong buy
INTU,Intuit Inc.,335.6,USD,-2.910374356303883,3531557,1.0673202717885768,91799013911.5744,USD,20.321289517823516,16.5147,USD,34.38603629261943,1.38864780420066,Technology services,Buy
CMCSA,Comcast Corporation,25.57,USD,-2.33002291825821,21547008,0.8752249945220778,90738636712.42438,USD,8.279904151285539,3.0882,USD,-49.000049543375226,5.04201680672269,Consumer services,Buy
LYG,Lloyds Banking Group Plc,6.15,USD,-0.9661835748792208,8148494,0.6302146218608554,90456992818.56601,USD,14.375876577840113,0.4278,USD,,3.14867954911433,Finance,Buy
EMR,Emerson Electric Company,162.05,USD,-0.6864006864006719,2054134,0.6028535299129819,90391487007.68126,USD,35.41070296964797,4.5763,USD,-1.699102117970537,1.34369062940492,Electronic technology,Buy
WMB,"Williams Companies, Inc. (The)",73.45,USD,-2.327127659574468,7940296,1.275287944946876,89841647794.05719,USD,29.320186818889464,2.5051,USD,26.392532795156416,2.72606382978723,Industrial services,Buy
MHVIY,Mitsubishi Heavy Industries Ltd.,13.62,USD,1.5659955257270624,663202,0.8463512188722481,89694418566.17137,USD,35.795006570302235,0.3805,USD,52.2,0.396504411544788,Producer manufacturing,No rating
WM,"Waste Management, Inc.",224.02,USD,-0.23602761077711026,1828824,0.9164878908972769,89544195716.0155,USD,31.710666006086775,7.0645,USD,4.823871561266581,1.57648630594522,Industrial services,Buy
MNST,Monster Beverage Corporation,45.52,USD,-2.776591200341728,9818227,0.8539856807360593,89176035434.4417,USD,42.24201930215294,1.0776,USD,34.5822405395279,0,Consumer non-durables,Buy
CDNS,"Cadence Design Systems, Inc.",323.47,USD,-0.4156148020441986,2010561,1.0138192404800572,89081377456.36458,USD,64.3567705224623,5.0262,USD,35.99761891877266,0,Technology services,Strong buy
DDOG,"Datadog, Inc.",247.32,USD,-3.1864088311281664,3777071,0.5676766853330643,88806441861.68558,USD,505.2502553626149,0.4895,USD,41.43311181739381,0,Technology services,Strong buy
MRSH,Marsh,184.21,USD,-1.9220530294963185,1337544,0.7833706683809083,87907092062.59962,USD,22.541053816597735,8.1722,USD,-1.9073111593907066,1.96464700244915,Finance,Neutral
HCA,"HCA Healthcare, Inc.",404.98,USD,0.07413264801819001,1005650,0.9120846201210411,87678774004.43279,USD,13.558584346929415,29.8689,USD,25.46742221531456,0.741326480181872,Health services,Buy
UPS,"United Parcel Service, Inc.",102.02,USD,-2.3732057416267978,4547515,0.8855948784566664,86796732938.27043,USD,18.991418306372047,5.3719,USD,-20.137071836346333,6.27751196172249,Transportation,Buy
ICE,Intercontinental Exchange Inc.,154.31,USD,-0.27144057390291965,2639606,0.7283572083441798,86628778307.01985,USD,21.79242751627618,7.0809,USD,35.9202242014742,1.29257416144251,Finance,Strong buy
HOOD,"Robinhood Markets, Inc.",96.25,USD,0.7220594390958536,11456694,0.7502041311047675,86536668010.88321,USD,42.62244265344079,2.2582,USD,14.69930922389272,0,Finance,Buy
PROSY,Prosus NV,8.6,USD,-1.2629161882893365,1177519,1.5049393164580036,86141691114.93,USD,8.12010197337362,1.0591,USD,3.2060027285129538,0.349607480951281,Technology services,Buy
ITUB,Itau Unibanco Banco Holding SA,7.36,USD,-0.540540540540541,14307367,0.6044101869353006,85237596920.4408,USD,9.592076111038708,0.7673,USD,12.95451199764463,7.19564363993378,Finance,Strong buy
SHW,Sherwin-Williams Company (The),349.97,USD,-2.5424672793093834,2192173,1.2557722584679436,84958075907.01947,USD,32.26541035900651,10.8466,USD,7.709876665806048,0.885547201336675,Process industries,Buy
ELV,"Elevance Health, Inc.",390.24,USD,-2.5179856115107877,900652,0.9452384238329903,84631074531.42807,USD,17.344693787751513,22.4991,USD,-4.238366624246124,1.71362909672262,Health services,Buy
ASX,"ASE Technology Holding Co., Ltd.",39.91,USD,0.9357612544258913,7176165,0.9880859756578719,84499993810.49611,USD,46.69474669474669,0.8547,USD,81.04215208642236,0.758032372281234,Electronic technology,Strong buy
BAM,Brookfield Asset Management Inc,52.57,USD,-3.2038298655864517,2775831,0.8323816786316324,83967516314.0917,USD,31.184037189737516,1.6857984,USD,10.931106900430727,3.43479362972794,Finance,Buy
EPD,Enterprise Products Partners L.P.,38.61,USD,-0.7455012853470415,2815628,0.8512583266391685,83377421627.90439,USD,13.42069588793493,2.8769,USD,7.479358912093255,5.66838046272494,Industrial services,Buy
CP,Canadian Pacific Kansas City Limited,93.92,USD,0.44919786096256864,2486466,0.8113744472976456,82563119907.03036,USD,30.986456754097393,3.0310015999999997,USD,-8.052163002709598,0.733549083063646,Transportation,Buy
ITW,Illinois Tool Works Inc.,287.28,USD,-1.2138509679859804,970410,0.9930665146108931,81817339806.52797,USD,26.03824888969455,11.033,USD,-3.183629056318995,2.21450431553248,Producer manufacturing,Neutral
NGG,"National Grid Transco, PLC National Grid PLC (NEW)",81.29,USD,0.29611351017891313,1117445,1.6472267149542823,81173050458.91798,USD,18.621858749685014,4.3653,USD,13.795260811761953,3.95990129549661,Utilities,Buy
RCL,Royal Caribbean Cruises Ltd.,301.79,USD,-1.052459016393436,1568379,1.0245696181643653,80938562050.45094,USD,18.63890707412577,16.1914,USD,22.036223309239748,1.63934426229508,Consumer services,Buy
AMT,American Tower Corporation (REIT),172.23,USD,-1.9079621824809334,2678518,1.1330030945137342,80252300676.88727,USD,23.68106257476385,7.2729,USD,164.01786038407087,3.97539583096025,Finance,Strong buy
SLB,SLB Limited,53.86,USD,0.16737957969127076,6545988,0.6626487162433082,79935959386.08554,USD,26.14309290360159,2.0602,USD,-29.425870101397646,2.1573368049098,Industrial services,Buy
APO,"Apollo Global Management, Inc. (New)",134.54,USD,-4.418868996874111,4468771,1.0855780309335874,79451680762.14565,USD,50.88887207806944,2.6438,USD,-50.116981132075466,1.48657289002558,Finance,Buy
MDLZ,"Mondelez International, Inc.",62.18,USD,-2.2480742021694695,6586721,0.9119392272467033,79360831169.22716,USD,22.8074679969189,2.7263,USD,-0.4418638621092528,3.14415972331395,Consumer non-durables,Buy
CTAS,Cintas Corporation,197.82,USD,-0.8520449077786773,2248962,1.2311214139972166,79161543196.80193,USD,40.303159953548075,4.9083,USD,11.516790112237015,0.902165196471532,Commercial services,Buy
SNPS,"Synopsys, Inc.",413.22,USD,-1.9644128113878938,1111267,0.8411509023963483,79123086404.45125,USD,95.59745517640256,4.3225,USD,-68.87197361409169,0,Technology services,Buy
FDX,FedEx Corporation,331.49,USD,-0.9413100645469691,1469270,0.9347737528391947,78424302774.526,USD,17.88261315207423,18.537,USD,9.927059242127733,1.66447525699259,Transportation,Buy
SU,Suncor Energy Inc.,66.66,USD,1.2762078395624483,2621944,0.44943891101677147,77967513795.78477,USD,12.631062910196894,5.2774656,USD,58.695846324526144,2.59186351706037,Energy minerals,Buy
ECL,Ecolab Inc.,275.84,USD,-0.09778711383145798,2384235,2.172459518466774,77325832167.66882,USD,37.004641678516805,7.4542,USD,-0.31693389855440474,1.02857556770852,Process industries,Buy
CVNA,Carvana Co.,70.09,USD,-7.276094721524011,7524721,0.9218372926620709,77131503855.94115,USD,32.51229242044717,2.1558,USD,169.87981972959443,0,Retail trade,Buy
EOG,"EOG Resources, Inc.",146.15,USD,2.482294369258812,2037163,0.6298303223854889,76659939225.7545,USD,11.369205516962403,12.8549,USD,24.99538130937449,2.86094944253559,Energy minerals,Buy
NSC,Norfolk Southern Corporation,341.12,USD,2.0065189438114825,1394175,1.240486754305457,76618407304.25429,USD,29.121207464699754,11.7138,USD,-20.859119530848844,1.61478424688257,Transportation,Neutral
CNI,Canadian National Railway Company,126.59,USD,-0.19709870703248183,1052054,0.8057329706699915,76605669038.28168,USD,23.098260829962353,5.4804992,USD,2.841157928744824,2.04980951839427,Transportation,Buy
HPE,Hewlett Packard Enterprise Company,57.61,USD,-1.8736160790325351,10835034,0.6070645008854597,76287361939.37608,USD,54.18038183015142,1.0633,USD,9.856390122946578,0.949582694600579,Electronic technology,Buy
NWG,NatWest Group plc,19.04,USD,-0.31413612565446214,3133113,0.902746399531753,76127315747.274,USD,9.52,2,USD,29.483361388061635,4.47640314136126,Finance,Buy
TRV,"The Travelers Companies, Inc.",364.51,USD,-1.5795442272383688,1134248,0.6675540329810236,76027674692.84387,USD,9.760349167246828,37.346,USD,65.14110353488454,1.22853439896317,Finance,Neutral
